Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-79.63,43.68,TORONTO INTL A,6158731,5/28/2018,2018,5,28,,30.8,,15,,22.9,,0,,4.9,,0,,0,,0,,,,31,,37,
-79.63,43.68,TORONTO INTL A,6158731,5/29/2018,2018,5,29,,27.1,,18.8,,23,,0,,5,,0,,0,,0,,,,11,,32,
-79.63,43.68,TORONTO INTL A,6158731,5/30/2018,2018,5,30,,29.2,,18.4,,23.8,,0,,5.8,,0,,0,,0,,,,,,<31,
-79.63,43.68,TORONTO INTL A,6158731,5/31/2018,2018,5,31,,30.7,,20.3,,25.5,,0,,7.5,,10,,0,,10,,,,25,,48,
-79.63,43.68,TORONTO INTL A,6158731,6/1/2018,2018,6,1,,28,,15.1,,21.6,,0,,3.6,,0,,0,,0,,,,1,,52,
-79.63,43.68,TORONTO INTL A,6158731,6/2/2018,2018,6,2,,21.3,,13.5,,17.4,,0.6,,0,,0,,0,,0,,,,36,,37,
-79.63,43.68,TORONTO INTL A,6158731,6/3/2018,2018,6,3,,21.3,,14,,17.7,,0.3,,0,,7.4,,0,,7.4,,,,8,,30,
-79.63,43.68,TORONTO INTL A,6158731,6/4/2018,2018,6,4,,19.3,E,14.3,E,16.8,E,1.2,E,0,E,1,,0,,1,,,,30,,69,
-79.63,43.68,TORONTO INTL A,6158731,6/5/2018,2018,6,5,,15.5,,10.5,,13,,5,,0,,0.2,,0,,0.2,,,,29,,41,
-79.63,43.68,TORONTO INTL A,6158731,6/6/2018,2018,6,6,,16.4,,10.2,,13.3,,4.7,,0,,0,,0,,0,,,,34,,35,
-79.63,43.68,TORONTO INTL A,6158731,6/7/2018,2018,6,7,,23.1,,11.4,,17.3,,0.7,,0,,0,,0,,0,,,,0,,33,
-79.63,43.68,TORONTO INTL A,6158731,6/8/2018,2018,6,8,,22.2,,12.6,,17.4,,0.6,,0,,0,,0,,0,,,,15,,30,
-79.63,43.68,TORONTO INTL A,6158731,6/9/2018,2018,6,9,,23.6,,12.7,,18.2,,0,,0.2,,0,,0,,0,,,,,,<31,
-79.63,43.68,TORONTO INTL A,6158731,6/10/2018,2018,6,10,,22.8,,14,,18.4,,0,,0.4,,0,,0,,0,,,,10,,52,
-79.63,43.68,TORONTO INTL A,6158731,6/11/2018,2018,6,11,,22.8,,11.4,,17.1,,0.9,,0,,0,,0,,0,,,,10,,41,
-79.63,43.68,TORONTO INTL A,6158731,6/12/2018,2018,6,12,,26.1,,10.7,,18.4,,0,,0.4,,0,,0,,0,,,,16,,33,
-79.63,43.68,TORONTO INTL A,6158731,6/13/2018,2018,6,13,,30.1,,15.8,,23,,0,,5,,3.2,,0,,3.2,,,,27,,87,
-79.63,43.68,TORONTO INTL A,6158731,6/14/2018,2018,6,14,,25.4,,14.3,,19.9,,0,,1.9,,0,,0,,0,,,,32,,61,
-79.63,43.68,TORONTO INTL A,6158731,6/15/2018,2018,6,15,,25.1,,13.1,,19.1,,0,,1.1,,0,,0,,0,,,,15,,30,
-79.63,43.68,TORONTO INTL A,6158731,6/16/2018,2018,6,16,,29.5,,13.9,,21.7,,0,,3.7,,0,,0,,0,,,,25,,32,
-79.63,43.68,TORONTO INTL A,6158731,6/17/2018,2018,6,17,,31.9,,17.2,,24.6,,0,,6.6,,0,,0,,0,,,,18,,43,
-79.63,43.68,TORONTO INTL A,6158731,6/18/2018,2018,6,18,,33,,17.7,,25.4,,0,,7.4,,2.6,,0,,2.6,,,,30,,56,
-79.63,43.68,TORONTO INTL A,6158731,6/19/2018,2018,6,19,,23.2,,16,,19.6,,0,,1.6,,0,,0,,0,,,,35,,33,
-79.63,43.68,TORONTO INTL A,6158731,6/20/2018,2018,6,20,,25.4,,15.3,,20.4,,0,,2.4,,0,,0,,0,,,,,,<31,
-79.63,43.68,TORONTO INTL A,6158731,6/21/2018,2018,6,21,,21.7,,14.4,,18.1,,0,,0.1,,0,,0,,0,,,,35,,33,
-79.63,43.68,TORONTO INTL A,6158731,6/22/2018,2018,6,22,,22.9,,12.8,,17.9,,0.1,,0,,1.6,,0,,1.6,,,,10,,39,
-79.63,43.68,TORONTO INTL A,6158731,6/23/2018,2018,6,23,,19.5,,16.5,,18,,0,,0,,4.8,,0,,4.8,,,,,,<31,
-79.63,43.68,TORONTO INTL A,6158731,6/24/2018,2018,6,24,,21.3,,14.8,,18.1,,0,,0.1,,21.4,,0,,21.4,,,,35,,39,
-79.63,43.68,TORONTO INTL A,6158731,6/25/2018,2018,6,25,,23.3,,12.9,,18.1,,0,,0.1,,0,,0,,0,,,,5,,33,
-79.63,43.68,TORONTO INTL A,6158731,6/26/2018,2018,6,26,,23.4,,11.1,,17.3,,0.7,,0,,0,,0,,0,,,,11,,35,
-79.63,43.68,TORONTO INTL A,6158731,6/27/2018,2018,6,27,,22.1,,16.5,,19.3,,0,,1.3,,7.8,,0,,7.8,,,,,,<31,
-79.63,43.68,TORONTO INTL A,6158731,6/28/2018,2018,6,28,,29.6,,19.6,,24.6,,0,,6.6,,0,,0,,0,,,,30,,37,
-79.63,43.68,TORONTO INTL A,6158731,6/29/2018,2018,6,29,,31.5,,19.1,,25.3,,0,,7.3,,0,,0,,0,,,,20,,43,
-79.63,43.68,TORONTO INTL A,6158731,6/30/2018,2018,6,30,,35.4,,21.9,,28.7,,0,,10.7,,0,,0,,0,,,,23,,44,
-79.63,43.68,TORONTO INTL A,6158731,7/1/2018,2018,7,1,,34.3,,23.8,,29.1,,0,,11.1,,0,,0,,0,,,,22,,41,
-79.63,43.68,TORONTO INTL A,6158731,7/2/2018,2018,7,2,,34,,19.9,,27,,0,,9,,0,,0,,0,,,,24,,43,
-79.63,43.68,TORONTO INTL A,6158731,7/3/2018,2018,7,3,,30.8,,18.6,,24.7,,0,,6.7,,0,,0,,0,,,,,,<31,
-79.63,43.68,TORONTO INTL A,6158731,7/4/2018,2018,7,4,,33.4,,19.3,,26.4,,0,,8.4,,0,,0,,0,,,,,,<31,
-79.63,43.68,TORONTO INTL A,6158731,7/5/2018,2018,7,5,,33.6,,20.7,,27.2,,0,,9.2,,23.8,,0,,23.8,,,,25,,48,
-79.63,43.68,TORONTO INTL A,6158731,7/6/2018,2018,7,6,,23.4,,17.1,,20.3,,0,,2.3,,,M,,M,,M,,,,,<31,
-79.63,43.68,TORONTO INTL A,6158731,7/7/2018,2018,7,7,,25.5,,13.8,,19.7,,0,,1.7,,0,,0,,0,,,,15,,32,
-79.63,43.68,TORONTO INTL A,6158731,7/8/2018,2018,7,8,,28.4,,14.7,,21.6,,0,,3.6,,0,,0,,0,,,,18,,32,
-79.63,43.68,TORONTO INTL A,6158731,7/9/2018,2018,7,9,,32.4,,14.8,,23.6,,0,,5.6,,0,,0,,0,,,,25,,39,
-79.63,43.68,TORONTO INTL A,6158731,7/10/2018,2018,7,10,,29.7,,18.8,,24.3,,0,,6.3,,0,T,0,,0,T,,,34,,48,
-79.63,43.68,TORONTO INTL A,6158731,7/11/2018,2018,7,11,,27.3,,17.1,,22.2,,0,,4.2,,0,,0,,0,,,,35,,37,
-79.63,43.68,TORONTO INTL A,6158731,7/12/2018,2018,7,12,,29.8,,16.8,,23.3,,0,,5.3,,0,,0,,0,,,,14,,35,
-79.63,43.68,TORONTO INTL A,6158731,7/13/2018,2018,7,13,,30.4,,21.2,,25.8,,0,,7.8,,0,,0,,0,,,,15,,37,
-79.63,43.68,TORONTO INTL A,6158731,7/14/2018,2018,7,14,,28.8,,21.4,,25.1,,0,,7.1,,0.2,,0,,0.2,,,,23,,32,
-79.63,43.68,TORONTO INTL A,6158731,7/15/2018,2018,7,15,,30.4,,21.3,,25.9,,0,,7.9,,0,,0,,0,,,,,,<31,
-79.63,43.68,TORONTO INTL A,6158731,7/16/2018,2018,7,16,,32.1,,21,,26.6,,0,,8.6,,8,,0,,8,,,,26,,63,
-79.63,43.68,TORONTO INTL A,6158731,7/17/2018,2018,7,17,,27.5,,17.8,,22.7,,0,,4.7,,0,,0,,0,,,,35,,44,
-79.63,43.68,TORONTO INTL A,6158731,7/18/2018,2018,7,18,,23.8,,15.8,,19.8,,0,,1.8,,0,,0,,0,,,,20,,35,
-79.63,43.68,TORONTO INTL A,6158731,7/19/2018,2018,7,19,,27.3,,14.1,,20.7,,0,,2.7,,0,,0,,0,,,,18,,30,
-79.63,43.68,TORONTO INTL A,6158731,7/20/2018,2018,7,20,,30.1,,18.2,,24.2,,0,,6.2,,0.6,,0,,0.6,,,,10,,39,
-79.63,43.68,TORONTO INTL A,6158731,7/21/2018,2018,7,21,,26.2,,17.9,,22.1,,0,,4.1,,0.4,,0,,0.4,,,,10,,44,
-79.63,43.68,TORONTO INTL A,6158731,7/22/2018,2018,7,22,,23.9,,16.9,,20.4,,0,,2.4,,15.4,,0,,15.4,,,,17,,41,
-79.63,43.68,TORONTO INTL A,6158731,7/23/2018,2018,7,23,,28.1,,20.6,,24.4,,0,,6.4,,0,T,0,,0,T,,,11,,33,
-79.63,43.68,TORONTO INTL A,6158731,7/24/2018,2018,7,24,,30.1,,21.8,,26,,0,,8,,5.4,,0,,5.4,,,,17,,43,
-79.63,43.68,TORONTO INTL A,6158731,7/25/2018,2018,7,25,,30,,18.9,,24.5,,0,,6.5,,0,,0,,0,,,,1,,37,
-79.63,43.68,TORONTO INTL A,6158731,7/26/2018,2018,7,26,,29.6,,16.9,,23.3,,0,,5.3,,8,,0,,8,,,,26,,89,
-79.63,43.68,TORONTO INTL A,6158731,7/27/2018,2018,7,27,,26.5,,16.8,,21.7,,0,,3.7,,2,,0,,2,,,,27,,43,
-79.63,43.68,TORONTO INTL A,6158731,7/28/2018,2018,7,28,,23.7,,14.9,,19.3,,0,,1.3,,0.2,,0,,0.2,,,,27,,46,
-79.63,43.68,TORONTO INTL A,6158731,7/29/2018,2018,7,29,,26.4,,13.4,,19.9,,0,,1.9,,0,,0,,0,,,,24,,43,
-79.63,43.68,TORONTO INTL A,6158731,7/30/2018,2018,7,30,,26.7,,17.2,,22,,0,,4,,0,,0,,0,,,,15,,32,
-79.63,43.68,TORONTO INTL A,6158731,7/31/2018,2018,7,31,,25.8,,18.1,,22,,0,,4,,0,,0,,0,,,,,,<31,
-79.63,43.68,TORONTO INTL A,6158731,8/1/2018,2018,8,1,,27.2,,20.1,,23.7,,0,,5.7,,0.6,,0,,0.6,,,,23,,46,
-79.63,43.68,TORONTO INTL A,6158731,8/2/2018,2018,8,2,,30.3,,18.1,,24.2,,0,,6.2,,0,,0,,0,,,,23,,39,
-79.63,43.68,TORONTO INTL A,6158731,8/3/2018,2018,8,3,,29,,19.9,,24.5,,0,,6.5,,0,,0,,0,,,,3,,35,
-79.63,43.68,TORONTO INTL A,6158731,8/4/2018,2018,8,4,,31.9,,19.4,,25.7,,0,,7.7,,0,,0,,0,,,,,,<31,
-79.63,43.68,TORONTO INTL A,6158731,8/5/2018,2018,8,5,,34.9,,19,,27,,0,,9,,0,,0,,0,,,,26,,41,
-79.63,43.68,TORONTO INTL A,6158731,8/6/2018,2018,8,6,,34.2,,21.3,,27.8,,0,,9.8,,22.6,,0,,22.6,,,,19,,67,
-79.63,43.68,TORONTO INTL A,6158731,8/7/2018,2018,8,7,,28.2,,20.5,,24.4,,0,,6.4,,6,,0,,6,,,,5,,39,
-79.63,43.68,TORONTO INTL A,6158731,8/8/2018,2018,8,8,,25.7,,17.4,,21.6,,0,,3.6,,21,,0,,21,,,,32,,44,
-79.63,43.68,TORONTO INTL A,6158731,8/9/2018,2018,8,9,,29.6,,16.6,,23.1,,0,,5.1,,2.4,,0,,2.4,,,,24,,37,
-79.63,43.68,TORONTO INTL A,6158731,8/10/2018,2018,8,10,,24.8,,17.3,,21.1,,0,,3.1,,0,,0,,0,,,,14,,30,
-79.63,43.68,TORONTO INTL A,6158731,8/11/2018,2018,8,11,,26.8,,15.4,,21.1,,0,,3.1,,4.2,,0,,4.2,,,,,,<31,
-79.63,43.68,TORONTO INTL A,6158731,8/12/2018,2018,8,12,,27.6,,18.6,,23.1,,0,,5.1,,0,T,0,,0,T,,,,,<31,
-79.63,43.68,TORONTO INTL A,6158731,8/13/2018,2018,8,13,,27.2,,19.2,,23.2,,0,,5.2,,0,T,0,,0,T,,,,,<31,
-79.63,43.68,TORONTO INTL A,6158731,8/14/2018,2018,8,14,,31.4,,20.6,,26,,0,,8,,0,,0,,0,,,,31,,41,
-79.63,43.68,TORONTO INTL A,6158731,8/15/2018,2018,8,15,,31.3,,20,,25.7,,0,,7.7,,0,,0,,0,,,,28,,39,
-79.63,43.68,TORONTO INTL A,6158731,8/16/2018,2018,8,16,,29.9,,20.2,,25.1,,0,,7.1,,1.4,,0,,1.4,,,,22,,43,
-79.63,43.68,TORONTO INTL A,6158731,8/17/2018,2018,8,17,,29.3,,21.2,,25.3,,0,,7.3,,14.6,,0,,14.6,,,,32,,39,
-79.63,43.68,TORONTO INTL A,6158731,8/18/2018,2018,8,18,,24.9,,19.1,,22,,0,,4,,0.4,,0,,0.4,,,,,,<31,
-79.63,43.68,TORONTO INTL A,6158731,8/19/2018,2018,8,19,,24.8,,17.1,,21,,0,,3,,0,,0,,0,,,,,,<31,
-79.63,43.68,TORONTO INTL A,6158731,8/20/2018,2018,8,20,,25.5,,17.9,,21.7,,0,,3.7,,0,,0,,0,,,,10,,32,
-79.63,43.68,TORONTO INTL A,6158731,8/21/2018,2018,8,21,,25.9,,19.7,,22.8,,0,,4.8,,25.6,,0,,25.6,,,,34,,48,
-79.63,43.68,TORONTO INTL A,6158731,8/22/2018,2018,8,22,,21.4,,15.1,,18.3,,0,,0.3,,0.8,,0,,0.8,,,,30,,56,
-79.63,43.68,TORONTO INTL A,6158731,8/23/2018,2018,8,23,,26.6,,14.8,,20.7,,0,,2.7,,0,,0,,0,,,,28,,46,
-79.63,43.68,TORONTO INTL A,6158731,8/24/2018,2018,8,24,,27,,14.6,,20.8,,0,,2.8,,0,,0,,0,,,,24,,39,
-79.63,43.68,TORONTO INTL A,6158731,8/25/2018,2018,8,25,,25.6,,20.1,,22.9,,0,,4.9,,17.8,,0,,17.8,,,,16,,37,
-79.63,43.68,TORONTO INTL A,6158731,8/26/2018,2018,8,26,,28.7,,20.3,,24.5,,0,,6.5,,0,,0,,0,,,,27,,37,
-79.63,43.68,TORONTO INTL A,6158731,8/27/2018,2018,8,27,,28.7,,19.9,,24.3,,0,,6.3,,0.8,,0,,0.8,,,,22,,32,
-79.63,43.68,TORONTO INTL A,6158731,8/28/2018,2018,8,28,,31.7,,24.3,,28,,0,,10,,0,,0,,0,,,,20,,57,
-79.63,43.68,TORONTO INTL A,6158731,8/29/2018,2018,8,29,,28.5,,17.4,,23,,0,,5,,0,T,0,,0,T,,,29,,57,
-79.63,43.68,TORONTO INTL A,6158731,8/30/2018,2018,8,30,,18.6,,15,,16.8,,1.2,,0,,0,,0,,0,,,,35,,43,
-79.63,43.68,TORONTO INTL A,6158731,8/31/2018,2018,8,31,,23.3,,16.2,,19.8,,0,,1.8,,0,,0,,0,,,,,,<31,
-79.63,43.68,TORONTO INTL A,6158731,9/1/2018,2018,9,1,,27.4,,15.2,,21.3,,0,,3.3,,0,,0,,0,,,,17,,32,
-79.63,43.68,TORONTO INTL A,6158731,9/2/2018,2018,9,2,,29.9,,22.3,,26.1,,0,,8.1,,0.4,,0,,0.4,,,,23,,39,
-79.63,43.68,TORONTO INTL A,6158731,9/3/2018,2018,9,3,,31.9,,21.7,,26.8,,0,,8.8,,0,,0,,0,,,,27,,39,
-79.63,43.68,TORONTO INTL A,6158731,9/4/2018,2018,9,4,,28.1,,19.7,,23.9,,0,,5.9,,0,,0,,0,,,,,,<31,
-79.63,43.68,TORONTO INTL A,6158731,9/5/2018,2018,9,5,,34.2,,21.5,,27.9,,0,,9.9,,0.4,,0,,0.4,,,,23,,54,
-79.63,43.68,TORONTO INTL A,6158731,9/6/2018,2018,9,6,,26.3,,16.4,,21.4,,0,,3.4,,0.6,,0,,0.6,,,,36,,35,
-79.63,43.68,TORONTO INTL A,6158731,9/7/2018,2018,9,7,,24.5,,15.1,,19.8,,0,,1.8,,0,,0,,0,,,,35,,35,
-79.63,43.68,TORONTO INTL A,6158731,9/8/2018,2018,9,8,,17,,12.1,,14.6,,3.4,,0,,0,,0,,0,,,,4,,30,
-79.63,43.68,TORONTO INTL A,6158731,9/9/2018,2018,9,9,,16,E,,M,,M,,M,,M,0,,0,,0,,,,9,,52,
-79.63,43.68,TORONTO INTL A,6158731,9/10/2018,2018,9,10,,15.9,,12.2,,14.1,,3.9,,0,,26.2,,0,,26.2,,,,12,,50,
-79.63,43.68,TORONTO INTL A,6158731,9/11/2018,2018,9,11,,20.8,,14.4,,17.6,,0.4,,0,,0,,0,,0,,,,34,,37,
-79.63,43.68,TORONTO INTL A,6158731,9/12/2018,2018,9,12,,23.8,,12.7,,18.3,,0,,0.3,,0,,0,,0,,,,,,<31,
-79.63,43.68,TORONTO INTL A,6158731,9/13/2018,2018,9,13,,25.2,,16.3,,20.8,,0,,2.8,,0,,0,,0,,,,10,,33,
-79.63,43.68,TORONTO INTL A,6158731,9/14/2018,2018,9,14,,27.8,,19.7,,23.8,,0,,5.8,,0,,0,,0,,,,,,<31,
-79.63,43.68,TORONTO INTL A,6158731,9/15/2018,2018,9,15,,28.7,,19.8,,24.3,,0,,6.3,,0,,0,,0,,,,,,<31,
-79.63,43.68,TORONTO INTL A,6158731,9/16/2018,2018,9,16,,28.4,,19.6,,24,,0,,6,,0,,0,,0,,,,,,<31,
-79.63,43.68,TORONTO INTL A,6158731,9/17/2018,2018,9,17,,27,,20,,23.5,,0,,5.5,,0,,0,,0,,,,15,,30,
-79.63,43.68,TORONTO INTL A,6158731,9/18/2018,2018,9,18,,27.6,,15.3,,21.5,,0,,3.5,,0,,0,,0,,,,1,,43,
-79.63,43.68,TORONTO INTL A,6158731,9/19/2018,2018,9,19,,22.2,,13.3,,17.8,,0.2,,0,,0,,0,,0,,,,0,,32,
-79.63,43.68,TORONTO INTL A,6158731,9/20/2018,2018,9,20,,19.2,,14.6,,16.9,,1.1,,0,,0,,0,,0,,,,11,,37,
-79.63,43.68,TORONTO INTL A,6158731,9/21/2018,2018,9,21,,32.2,,12.6,,22.4,,0,,4.4,,0.4,,0,,0.4,,,,26,,83,
-79.63,43.68,TORONTO INTL A,6158731,9/22/2018,2018,9,22,,16.3,,10,,13.2,,4.8,,0,,0,,0,,0,,,,32,,46,
-79.63,43.68,TORONTO INTL A,6158731,9/23/2018,2018,9,23,,19.1,,6.4,,12.8,,5.2,,0,,0,,0,,0,,,,9,,30,
-79.63,43.68,TORONTO INTL A,6158731,9/24/2018,2018,9,24,,19.5,,10.2,,14.9,,3.1,,0,,2.2,,0,,2.2,,,,9,,43,
-79.63,43.68,TORONTO INTL A,6158731,9/25/2018,2018,9,25,,21.6,,15.6,,18.6,,0,,0.6,,6.2,,0,,6.2,,,,15,,41,
-79.63,43.68,TORONTO INTL A,6158731,9/26/2018,2018,9,26,,24,,11.2,,17.6,,0.4,,0,,0,T,0,,0,T,,,28,,57,
-79.63,43.68,TORONTO INTL A,6158731,9/27/2018,2018,9,27,,17.7,,8.4,,13.1,,4.9,,0,,0,,0,,0,,,,,,<31,
-79.63,43.68,TORONTO INTL A,6158731,9/28/2018,2018,9,28,,23.5,,9.7,,16.6,,1.4,,0,,3.2,,0,,3.2,,,,23,,50,
-79.63,43.68,TORONTO INTL A,6158731,9/29/2018,2018,9,29,,16.7,,7.7,,12.2,,5.8,,0,,0,T,0,,0,T,,,28,,41,
-79.63,43.68,TORONTO INTL A,6158731,9/30/2018,2018,9,30,,12.9,,9.4,,11.2,,6.8,,0,,10.4,,0,,10.4,,,,,,<31,
-79.63,43.68,TORONTO INTL A,6158731,10/1/2018,2018,10,1,,12.4,,7.6,,10,,8,,0,,9.8,,0,,9.8,,,,6,,33,
-79.63,43.68,TORONTO INTL A,6158731,10/2/2018,2018,10,2,,13.1,,9.2,,11.2,,6.8,,0,,12.6,,0,,12.6,,,,34,,32,
-79.63,43.68,TORONTO INTL A,6158731,10/3/2018,2018,10,3,,17.4,,11.1,,14.3,,3.7,,0,,0,,0,,0,,,,,,<31,
-79.63,43.68,TORONTO INTL A,6158731,10/4/2018,2018,10,4,,22.6,,6.5,,14.6,,3.4,,0,,4,,0,,4,,,,32,,59,
-79.63,43.68,TORONTO INTL A,6158731,10/5/2018,2018,10,5,,12.5,,5.2,,8.9,,9.1,,0,,0,,0,,0,,,,9,,41,
-79.63,43.68,TORONTO INTL A,6158731,10/6/2018,2018,10,6,,16.8,,9.4,,13.1,,4.9,,0,,1.4,,0,,1.4,,,,36,,30,
-79.63,43.68,TORONTO INTL A,6158731,10/7/2018,2018,10,7,,14.4,,11.7,,13.1,,4.9,,0,,5.2,,0,,5.2,,,,35,,33,
-79.63,43.68,TORONTO INTL A,6158731,10/8/2018,2018,10,8,,14.1,,11,,12.6,,5.4,,0,,3.2,,0,,3.2,,,,10,,33,
-79.63,43.68,TORONTO INTL A,6158731,10/9/2018,2018,10,9,,29,,13.4,,21.2,,0,,3.2,,0,,0,,0,,,,24,,32,
-79.63,43.68,TORONTO INTL A,6158731,10/10/2018,2018,10,10,,26.8,,19.1,,23,,0,,5,,0.2,,0,,0.2,,,,21,,44,
-79.63,43.68,TORONTO INTL A,6158731,10/11/2018,2018,10,11,,22.4,,7.5,,15,,3,,0,,0,T,0,,0,T,,,30,,57,
-79.63,43.68,TORONTO INTL A,6158731,10/12/2018,2018,10,12,,10.9,,5.5,,8.2,,9.8,,0,,0.8,,0,,0.8,,,,31,,50,
-79.63,43.68,TORONTO INTL A,6158731,10/13/2018,2018,10,13,,10.1,,3.2,,6.7,,11.3,,0,,1.2,,0,,1.2,,,,28,,43,
-79.63,43.68,TORONTO INTL A,6158731,10/14/2018,2018,10,14,,15.2,,3.2,,9.2,,8.8,,0,,0,,0,,0,,,,24,,35,
-79.63,43.68,TORONTO INTL A,6158731,10/15/2018,2018,10,15,,14,,2,,8,,10,,0,,1,,0,,1,,,,27,,69,
-79.63,43.68,TORONTO INTL A,6158731,10/16/2018,2018,10,16,,12.2,,0.7,,6.5,,11.5,,0,,0,,0,,0,,,,25,,48,
-79.63,43.68,TORONTO INTL A,6158731,10/17/2018,2018,10,17,,9.3,,0.9,,5.1,,12.9,,0,,0.2,,0,T,0.2,,,,30,,72,
-79.63,43.68,TORONTO INTL A,6158731,10/18/2018,2018,10,18,,8.4,,-1.4,,3.5,,14.5,,0,,0,T,0,,0,T,0,T,25,,50,
-79.63,43.68,TORONTO INTL A,6158731,10/19/2018,2018,10,19,,15.9,,5.3,,10.6,,7.4,,0,,0,T,0,,0,T,,,25,,65,
-79.63,43.68,TORONTO INTL A,6158731,10/20/2018,2018,10,20,,11.9,,2.6,,7.3,,10.7,,0,,0.2,,0,,0.2,,,,24,,59,
-79.63,43.68,TORONTO INTL A,6158731,10/21/2018,2018,10,21,,5.7,,0.2,,3,,15,,0,,0,,0,T,0,T,,,34,,56,
-79.63,43.68,TORONTO INTL A,6158731,10/22/2018,2018,10,22,,11,,2.1,,6.6,,11.4,,0,,0,,0,,0,,,,,,<31,
-79.63,43.68,TORONTO INTL A,6158731,10/23/2018,2018,10,23,,9.5,,1.3,,5.4,,12.6,,0,,0.8,,0,,0.8,,,,30,,65,
-79.63,43.68,TORONTO INTL A,6158731,10/24/2018,2018,10,24,,5.4,,1.8,,3.6,,14.4,,0,,0.4,,0,,0.4,,,,32,,43,
-79.63,43.68,TORONTO INTL A,6158731,10/25/2018,2018,10,25,,7.4,,1.5,,4.5,,13.5,,0,,0.2,,0,,0.2,,,,20,,35,
-79.63,43.68,TORONTO INTL A,6158731,10/26/2018,2018,10,26,,8.8,,4.6,,6.7,,11.3,,0,,0,T,0,,0,T,,,8,,46,
-79.63,43.68,TORONTO INTL A,6158731,10/27/2018,2018,10,27,,6.3,,0.6,,3.5,,14.5,,0,,6.8,,2,,9.6,,0,T,10,,48,
-79.63,43.68,TORONTO INTL A,6158731,10/28/2018,2018,10,28,,6.3,,0.6,,3.5,,14.5,,0,,0.8,,0.4,,1.2,,,,,,<31,
-79.63,43.68,TORONTO INTL A,6158731,10/29/2018,2018,10,29,,9.1,,-1,,4.1,,13.9,,0,,1,,0,,1,,,,31,,61,
-79.63,43.68,TORONTO INTL A,6158731,10/30/2018,2018,10,30,,11.3,,-1.5,,4.9,,13.1,,0,,0.6,,0,,0.6,,,,,M,,M
-79.63,43.68,TORONTO INTL A,6158731,10/31/2018,2018,10,31,,13.6,,4.2,,8.9,,9.1,,0,,16.2,,0,,16.2,,,,31,,35,
-79.63,43.68,TORONTO INTL A,6158731,11/1/2018,2018,11,1,,7.8,,4.5,,6.2,,11.8,,0,,29.6,,0,,29.6,,,,4,,41,
-79.63,43.68,TORONTO INTL A,6158731,11/2/2018,2018,11,2,,5.2,,3.6,,4.4,,13.6,,0,,5,,0,,5,,,,4,,48,
-79.63,43.68,TORONTO INTL A,6158731,11/3/2018,2018,11,3,,6.8,,0.4,,3.6,,14.4,,0,,1.6,,0,,1.6,,,,31,,46,
-79.63,43.68,TORONTO INTL A,6158731,11/4/2018,2018,11,4,,7.3,,-0.6,,3.4,,14.6,,0,,0,,0,,0,,,,9,,45,
-79.63,43.68,TORONTO INTL A,6158731,11/5/2018,2018,11,5,,11.1,,6.5,,8.8,,9.2,,0,,1.8,,0,,1.8,,,,,M,,M
-79.63,43.68,TORONTO INTL A,6158731,11/6/2018,2018,11,6,,16.2,,8.6,,12.4,,5.6,,0,,7,,0,,7,,,,24,,72,
-79.63,43.68,TORONTO INTL A,6158731,11/7/2018,2018,11,7,,9,,4.1,,6.6,,11.4,,0,,1,,0,,1,,,,28,,59,
-79.63,43.68,TORONTO INTL A,6158731,11/8/2018,2018,11,8,,5.5,,2.6,,4.1,,13.9,,0,,0.4,,0,,0.4,,,,29,,41,
-79.63,43.68,TORONTO INTL A,6158731,11/9/2018,2018,11,9,,4,,1,,2.5,,15.5,,0,,7.6,,1,,11.4,,,,26,,63,
-79.63,43.68,TORONTO INTL A,6158731,11/10/2018,2018,11,10,,2.5,,-2.6,,-0.1,,18.1,,0,,0,,0,T,0,T,,,26,,72,
-79.63,43.68,TORONTO INTL A,6158731,11/11/2018,2018,11,11,,4.2,,-3,,0.6,,17.4,,0,,0,,0,T,0,T,,,30,,39,
-79.63,43.68,TORONTO INTL A,6158731,11/12/2018,2018,11,12,,6.3,,0.8,,3.6,,14.4,,0,,1,,0,,1,,,,,M,,M
-79.63,43.68,TORONTO INTL A,6158731,11/13/2018,2018,11,13,,1.7,,-4.3,,-1.3,,19.3,,0,,0.8,,0.4,,1.4,,,,36,,46,
-79.63,43.68,TORONTO INTL A,6158731,11/14/2018,2018,11,14,,1.1,,-5.5,,-2.2,,20.2,,0,,0,,0,,0,,,,30,,41,
-79.63,43.68,TORONTO INTL A,6158731,11/15/2018,2018,11,15,,0.4,,-5.1,,-2.4,,20.4,,0,,0,,9,,10.4,,3,E,10,,46,
-79.63,43.68,TORONTO INTL A,6158731,11/16/2018,2018,11,16,,2.2,,0.1,,1.2,,16.8,,0,,0,,4.2,,5.2,,10,,26,,46,
